headword,entry_text,page,mode
isango,"isango tusen s. isango, parásito del tamaño de una pulga que pica a los humanos en los rincones de la piel y se queda hasta que se lo expulse. Tusenller pasuntulli lanenkek. El isango se pegó en su vagina. Iñer añimallusekla uwen a'metcha, da'ilek tusen i'na a'metchinchi. De todos los animales la garrapata es muy pequeña, sin embargo el isango es el más pequeño.",770,es
ishanga,"ishanga du s. ishanga, ortiga. Du wilalusa' piser'ek. La ortiga es para ortigar a los niños. cf: silakundun; cf: dutatek.",770,es
ishanga,ishanga colorada silakundun s. ishanga colorada. Silakundun i'na u'chimu iketchutu'piki. La ishanga colorada es buena para el dolor de rodilla (ishangueándose). cf: du.;,770,es
tanpendu,"tanpendu s. ishanga, ortiga colorada. Tanpendulek inpiseretchek tu'tu'pilawek iketchutu'pila'kasu'. Con la ortiga colorada me voy a ortigar mi rodilla nomás porque duele. ishanga verde con espinas pequeñitas ishanga, ortiga",770,es
piserker',"ishanguéale piserker' vt. ¡ishanguéale! ¡dale con la ishanga! ¡Piserker' wilapen, Mariá! ¡Ishanguéale a tu hijo, María! ishanguear *piserapalli ( *pise'lli; *piser'lli; *pisetlli) vt. ishanguear, ortigar, latigar, azotar. Maria piserlli willin dutateklek. María ortigó a su hijo con la ortiga dutatek.",770,es
lu'lek,"ishchimi lu'lek s. ishchimi, especie de hormiga negra. Lu'lek kitekllenmu' ikersu'. La ishchimi nos muerde fuerte. ishchimi, especie de hormiga negra",770,es
isula,"isula deksula s. isula, especie de hormiga grande. Dunisiu dekwanala yaman pa'sik, deksulaler welli. Cuando Dionisio fue a coger timbina le picó la isula. Kankanwaniteklawekke k wellun deksula. Enpu'nipa' ikerapalli. En la palma de la mano me picó la isula. Mucho (me) está 769 yuyu'wa doliendo. Sawa deksulapu'su' ikeri'ñi, adawa'la'su' ikelli. La isula ""sawa"" no hace doler como la isula, duele levemente. cf: sawa; clf: la4. (Paraponera clavata)",770,es
isula,"isula menos ponzoñosa sawa s. especie de isula menos ponzoñosa. Sawa deksulapu'su' ikeri'ñi, adawa'la'su' ikelli. La (picadura de la) isula sawa no hace doler como (la de) la isula, duele levemente. cf: deksula. isulilla ker'lli'la ( ketlli'la; ke'lli'la) s. isulilla, especie de hormiga negra parecida a la isula pero mas pequeña. Ker'lli'la lli'tulli enñupa'linpa' inchilala tupitulli. La isulilla aparece no sabemos de dónde y sigue el camino. clf: la4; cf: shañi'.; shañi' s. isulilla, especie de hormiga negra y grande parecida a la isula. Kutu'landu'wekkek shañi' wellun. En la zona de la tibia me picó la isulilla. cf: ker'lli'la.; shinlli'la s. isulilla, especie de insecto volador y ponzoñoso de forma parecida a la avispa. Asu' pin'a'su' uluntusik shinlli'la ukllina'. Pasuntaminmu' wellenmu'. Cuando se prende la luz vienen las shinlli'las y donde se nos yuyu'wa pegan nos pican. clf: la4.",771,es
isulilla,"isulilla amarillenta ekpashu s. isulilla amarillenta, tipo de hormiga más pequeña que la isula. Tanak ña'su' daper dudinpu' lli'lalusa' wercha'su': dunpinker, insenkuwi' deksula, ekpashu, ali'la daper ña'su' wapu' ñapalli. En el monte hay todo tipo de inectos que nos pican: alacrán, araña, isula, isulilla, y otras clases que hay, mucho más.",771,es
itininga,"itininga senpallin s. itininga, especie de soga que crece en el monte y cuya soga no es duradera. Senpallinlek ulanek chinalawek, samer yachin'amu. Con itininga he amarrado mi barbacoa para ahumar pescado. clf: llin1.",771,es
ituchi,"ituchi sacha amantek sudula s. árbol del sajino, ituchi sacha. Amantek sudula u'chimu ilulenanki. El árbol del sajino es muy bueno como medicina. izquierdo, izquierda amenan,",771,es
amennan,"amennan adj. izquierdo, izquierda. Dinlupiwek amennan silanak. Mi corazón está al lado izquierdo. cf: inchina, inchinan1. yuyu'wa 770 J j",771,es
jabón,jabón shapun (Spn. jabón) s. jabón. Samer ukek'a'su' ka'la. ¡Inwinsekker' shapunlek! Has comido pescado de olor fuerte. ¡Lávate las manos con jabón! cf: *inshapunpitapalli. jabonarse el cuerpo *inshapunpitapalli (,772,es
inshapunpitulli),"*inshapunpitulli) vi. enjabonarse el cuerpo. Mañir inshapunpitulli pandilawan. Manuel se enjabonó el cuerpo porque tenía garrapatilla. cf: shapun; clf: pi3 1. jabónate el cuerpo inshapunpiter' vi. ¡enjabónate el cuerpo! ¡Ma'atasu' shapun inshapunpiter', insu'wipir'! ¡Aquí está el jabón, enjabónate el cuerpo y sóbate el cuerpo!",772,es
amana',"jaguar amana' s. tigre, jaguar, otorongo. Iñerller tekwatulli amana'. Todos le temen al tigre. (Panthera onca) jaguar, tigre Jaime Kaimi nprop. Jaime. Kalalu' uranpalli iñer uklli, nu'an Kaimi weipenñi. Como come tres veces al día, Jaime ha engordado.",772,es
uwaler',"jálalo uwaler' vt. ¡jálalo! ¡Isa'ter, kana'nmasu' uwaler'! ¡Mete la mano (por la ventana) y jala lo que encuentres!",772,es
jalar,jalar *uwalapalli ( *uwalalli) vt. jalar. Chumalaler ñiñi'wek uwalallinteklli. Tomasa le jaló la cola a mi perro. u-1; ant: *pita'kapalli.,772,es
jaspeada,"jaspeada paterkalun s. animal hembra de color jaspeado, teretaña. Nana wa'dantekwek paterkalun aku'tapalli. Esa mi gallina teretaña está poniendo. clf: lun.",772,es
jaspeado,"jaspeado paterka s. teretaño, jaspeado, de varios colores, multicolor. ¡Paterka llinser'! ¡Píntalo jaspeado! (p.e. una tela)!; paterkapen s. animal macho de color jaspeado, teretaño. Nana wa'dantekwek paterkapen wetlli. Ese mi 771 yuyu'wa gallo teretaño se ha perdido. clf: pen2. jaspeado, teretaño Jeberillos Jeberillo1 nprop. Jeberillos, asentamiento con población shiwilu relativamente cercana a Jeberos. Wiweksu' yektu'mu Jeberillok pa'willitulek. Para llegar rápido a Jeberillos he caminado de noche.",772,es
jeberina,"jeberina Shiwilulun s. mujer shiwilu, jeberina. Kenmu´' Shiwilulunkenmu' nuka'ka. Nosotras dos somos mujeres shiwilu/jeberinas. Ma'sha kenma Shiwilulunkeninchinpu'. Tú no eres jeberina legítima. clf: lun.",773,es
jebero,"jebero Shiwilu 1 s. miembro del pueblo shiwilu, jeberino. Shiwilu nuka'kawa'. Nosotros (inclusivo) somos shiwilu/jeberinos. Jeberos Shiwilu 2 nprop. Jeberos, pueblo de Jeberos, distrito de Jeberos. Asek awawek wadekllun, Shiwiluk. Aquí me alumbró mi madre, en Jeberos. Shiwilu a'ñilli katu' silanan: Winenllupa', Chilenllupa'; a'ñilli ínkatu' kalli shinsu'. Jeberos tiene dos partes principales: Barrio Alto y Barrio Bajo; también tiene cuatro calles largas. yuyu'wa",773,es
wa'an,"jefe, autoridad wa'an 1 s. jefe, autoridad, gobernante. Wa'an kamashitulli kalli pilu'erkek. El gobernante ordenó que cultivaran (cortaran la hierba de) las calles.",773,es
jengibre,"jengibre akinker s. jengibre, kion. ¡Kencha'ker akinker menmikda', Wawapen a'uwa! ¡Trae jengibre de la chacra para darle a tu hijo! cf: latekmu'sana. jengibre, kion, quion jenjibre, quión latekmu'sana ( mu'sana) s. jenjibre, quión, piripiri para los dientes. Napi', duker yanwekllitusik, Shiwiluku'lusa' teklapin erkun a'ukludeklli latekmu'sana mulatek'erkek. Antes los antiguos Shiwilu, cuando había luna llena, a sus hijas y a sus hijos les hacían mascar jenjibre para que tengan buena dentadura. cf: akinker. jenjibre, quión, piri piri para dientes",773,es
jergón,"jergón tadenwa, tadenwan s. jergón, especie de víbora. Panchu tadenwaler kiteklli iteklañik tanak. A Pancho le mordió el jergón su mano en el monte. Bothrops atrox. Jesucristo Papamapu'wa' nprop. Jesucristo, nuestro yuyu'wa 772 Padre Jesucristo. Papamapu'wa' kulusekkek pektu'tanna' di'tullina' tanten'inpu'lusa'ler. A nuestro Padre lo clavaron en una cruz y lo mataron los que no le estimaron. Jesús Kishu nprop. Jesús, nombre propio de mujer o de hombre. Kishu Onesimo sadin. Jesús es la esposa de Onésimo.",773,es
sha'ya,"jícra sha'ya s. jicra, shicra, bolsa tejida hecha especialmente de chambira. Palliken i'na u'chimu pantet kuper sha'ya, tala nu'takudik. La chambira es buena para beneficiar su cogollo y hacer jicra y hamaca. jícra, shicra",774,es
jorobado,"jorobado punpitek s. jorobado. Victor punpitek, madupitekpu'lli. Víctor es jorobado, su espalda es como la del motelo. syn: madupitek; cf:. José Kusi nprop. José. Kusi katu'shunka' ekkilala a'ñapalli. José tiene veinte años. Josefa Kusipa nprop. Josefa, nombre propio de mujer. Kuan Pideru Kusipaler denmalli lupersik. A Juan Pedro, Josefa le pegó por emborracharse.",774,es
nadi'nek,"joven nadi'nek s. joven, muchacho. Ipa' ekkilala pillin'cha'lli. ¡Enchuku' pur'awa' nadi'neklusa', wilalunlusa'! Ya empezó el verano. ¡Vamos a pescar muchachos y muchachas! cf: *nadi'nektapalli . joven, muchacho Juancito Kuansha nprop. Juancito. Kuansha di'setchapalli menminen ipa'la. Juan está quemando su chacra ahora.",774,es
juane,"juane kuañi s. juane, platillo en base a arroz/yuca que contiene carne/pescado y otros ingredientes y se cocina envuelto en hoja de bijao. Sankuanpi' kuañi ka'lek. El día de San Juan se come juane. gen: weran1. Judith Kudi nprop. Judith, nombre propio de mujer. Kudi Mashikalek inpanpinanñina'. Judith y Marcelina se pelearon.",774,es
inteklliter',"juega inteklliter' vi. ¡juega! ¡Inteklliter' kenmapu'a'su' dapellek! ¡Juega con tus semejantes! juega en el agua! indekllidekter' vi. ¡juega en el agua! ¡Indekllidekter', ukawañi! ¡Juega en el agua, hace calor!",774,es
jueves,jueves wiwis (Spn. jueves) s. jueves. Wiwis i'na ikinek simana'. Nanekla simana' yata'wanta'su'. El jueves es la mitad de la semana. De ahí la semana va 773 yuyu'wa a terminar. jugar *intekllitapalli (,774,es
indekllidektulli),indekllidektulli) vi. jugar en el agua. Kullusha indekllidektapalli ama'winak. Julito está jugando (en el agua) en la quebrada. clf: dek2.,775,es
lalansha'dek,"jugo de naranja lalansha'dek s. jugo de naranja, zumo de naranja. Yurimawek uku'latapallina' lalansha'dek. En Yurimaguas venden el zumo de naranja. clf: dek2. Julia Kulla nprop. Julia, nombre propio de mujer. Kullasha terapalli wayusa' menmiñik, yauku'latan ladanen Yurimawek. Julita está sembrando café en su chacra, con la intención de vender sus granos en Yurimaguas. Julián Kullan nprop. Julián, nombre propio de hombre. Kullan erkun piwalalli'nen pi'per'chulli. Julián cosió el pantalón de su hijo.",775,es
Ventiocho-duker,"julio Ventiocho-duker s. julio, mes de julio. Ventiochodukerkek i'na yuyu'wa wilalusa' kallik marchallina'. En el mes de julio los niños marcharon en la plaza. Julio Kullu nprop. Julio. Kulluler siwetchulli wilawek munkupinen. Julio le quitó su pelota a mi hijo. Sudawek nun a'nu'tulli Kulluk. Mi esposo mandó a hacer una canoa donde Julio.",775,es
Sankuan-duker,"junio Sankuan-duker s. junio, mes de San Juan. Sankuandukerkek nakusu' kanpinanladanku ñilli. En el mes de San Juan florece el árbol ""kanpinanla"". SanJuandukerkek i'na enpu'nipa' sanekwañi. En junio hace mucho frío. Sankuandukerkek i'na Tatalusa' Ukllinen. En junio es el Día del Padre.",775,es
diuntunker',"júntalo diuntunker' vt. ¡júntalo! ¡Chiter' ma'mamasu' diuntunker'! ¡El maíz que has recogido júntalo!; si'yekter' vt. ¡júntalo! ¡Nana lalumek si'yekter', nanekla dekkunker'! ¡Esas hojas júntalas, de ahí vete a botarlas! ¡Si'yekter' ekpa! Yauku'latulek. ¡Junta caimito! Quiero vender. juntar *si'yektapalli ( *si'llektapalli; *si'yektulli) vt. juntar, recolectar. Takun si'yektapallina' pidek yuyu'wa 774 supinawekkek. Están juntando sapote en la huerta. juntarse *indiuntunpalli (",775,es
indiuntunñi),"*indiuntunñi) vi. reunirse, juntarse. Shiwilulusa' indiuntunñina' wa'an yalauk'anna'. Los shiwilu se reunieron para escuchar al gobernante. val.: K k",776,es
Ala',"kilo kilu s. kilo, kilogramo. Ala' kilu chiter' panullun. Me regaló un kilo de maíz. syn: kuer'ñan. kilulu' ; kuer'ñan s. kilo, kilogramo. Sukia mapa'tulli ala' kuer'ñan kaser'llu'. Sofía compró un kilo de azúcar. syn: kilu.",776,es
kilulu',kilo de carne kilulu' ( kilu) s. kilo de carne. Ala' kilulu' panullun. Me regaló un kilo de carne. clf: lu'2. L l,776,es
labio,"labio utek 1 s. labio. Utekwekkek wellun iseklli'la. La hormiga brava me picó en el labio. labio, borde, filo lacio, lacia kudin-enchek'a'su' nom. persona de pelo lacio. ¡Peklu'nter' nana kudin*diuntunpalli, *a'diuntunpalli.",776,es
nu'misansu',"juntos nu'misansu' nom. iguales, juntos. Kullalek kua weklek Shiwilukla nu'misansu'. Julia y yo hemos venido de Jeberos juntas. kill by biting laki'tapalli ( laki'tulli) vi. matar a mordiscones. Nana ñiñi'wawek laki'tulli. Mi perro mató a mordiscones. val.: *laki'apalli.",776,es
"kion,","kion, quion akinker s. jengibre, kion. ¡Kencha'ker akinker menmikda', Wawapen a'uwa! ¡Trae jengibre de la chacra para darle a tu hijo! cf: latekmu'sana. enchek'a'su'! ¡Llámala a esa de pelo lacio! lactar a alguien",776,es
dunekter',"ladéalo dunekter' vt. ¡ladéalo! ¡esquívalo! ¡Dunekter' asu' uman'kanka pidek! ¡Ladéale al nido de la avispa ""ronsapa""! 775 yuyu'wa ladéalo, esquívalo ladear dunektapalli ( dunektulli) vt. ladear, esquivar. Atilio idun, dunektulli asu' ser'ku. Atilio, nadando, esquivó al oso hormiguero. ladear, esquivar",776,es
ladrador,"ladrador peklatek nom. ladrador, perro que ladra mucho. Ñiñi'wawek peklatek. Mi perro es ladrador.",777,es
ladrar,"ladrar *peklapalli ( *peklalli) vi. cantar, silbar, croar, ladrar, aullar, hacer ruido un animal o un tunchi. Winsinsen peklapilantan nakulli. Ñiñi'walusa'ler ekpeklalli. El tunchi ha pasado silbando (cantando). Los perros le han ladrado. Ku'luluntek dasu'dekpilli' peklapalli kuru-kuru, kuru-kuru. La garza corocoro canta en las madrugadas ""coro-coro, corocoro"". Lu'lu' peklapalli wisunantetchu. El cotomono está aullando anunciando que va a haber inundación. Sennandekshek tu'laka' yuyu'wa peklapalli. En la cocha la rana está croando. val.: *ekpeklapalli; cf: takatek'apalli; val.: *peklatapalli. ladrar a algo o alguien",777,es
ekpeklapalli,*ekpeklapalli ( ekpeklalli) vt. ladrar al algo o alguien. Ekpeklallun ñiñi'wa. El perro me ha ladrado. ¿Ma'kin ekpeklapalun? ¿Por que me estás ladrando? val.: *peklapalli. ladrillo para el fuego donde se sienta la olla ladrillo para poner la olla,777,es
sunkapi,sunkapi s. ladrillo sobre el fuego donde se sienta la olla. Sunkapi aku'n ukta adu'r. Nu'an dintunter'! ¡Pon el ladrillo y sienta la olla. Luego atiza la candela! clf: pi3 1.,777,es
ladrón,ladrón aperchutek s. ladrón. Wa'dantekwek apellun nana aperchutek. Ese ladrón me robó mi gallina.,777,es
lagartija,"lagartija llilli s. lagartija. Llilli nanpilli lupa'lalak, ka'lli kukaratek. La lagartija vive en un hueco en la tierra y come cucarachas. cf: piwillilli'.; piwillilli' s. lagartija pequeña que vive en las casas. Piwillilli' pidik nanpilli. La lagartija ""piwillilli'"" vive en la casa. cf: llilli. lagartija pequeña yuyu'wa 776 lagarto negro lagarto negro, lagarto mama",777,es
matutada,"matutada s. lagarto negro, lagarto mama. Matutadaler Julio ka'wiñi. El lagarto negro casi le comió a Julio. Matutada iyadeknen i'na ilulenna neriwanpitek iketcha'ser. La manteca del lagarto negro es remedio para los que sufren de los pulmones. cf: tada.",778,es
lago,"lago senna, sennan s. lago,cocha. Sennanlusa' enñi. Los lagos se secaron. syn: su'tundek. lago, cocha",778,es
lágrima,lágrima nerkadek s. lágrima. Kua yadapilek. Ladawekkek tekka'lli nerkadekwek. Me están doliendo los ojos. De mis ojos chorrean lágrimas. Nerkadek i'na kaka'lli. Las lágrimas son saladas. clf: dek2.,778,es
su'tundek,"laguna su'tundek s. tipishca, laguna, cocha. Su'tundekkek ñapalli damer'ita nu'sik sinkantek, samer nadalli. En la tipishca hay taricayas y shansho, y los peces aumentan. Sudawek wapu' unñi kencha'lli Panpadek su'tundekkekda'. Mi esposo ha traído bastante shuyo de la cocha de Pampayacu. syn: senna, sennan; clf: dek2. Lagunas Nakuna ñinanlu' nprop. Lagunas, pueblo pequeño a orillas del río Huallaga. Chiter ter'alek ipa' musik mamu yuku'latamu Nakunañinanluk. He sembrado maíz y cuando esté bueno cosechando quiero vender en Lagunas.; Nakuna nprop. Lagunas, pueblo pequeño a orillas del río Huallaga. Nakunak wapu' iyun. En Lagunas hay mucho zancudo.",778,es
ilu'ker',lámelo ilu'ker' ( ilu'r) vt. ¡lámelo! ¡Senpa ilu'ker'! ¡Lame la piña! ¡Senpa ilu'r! ¡Lame la piña!; ilu'r ( ilu'ker') vt. ¡lámelo! ¡Senpa ilu'r! ¡Lame la piña!,778,es
*ilu'palli,lamer *ilu'palli ( *ilu'lli) vt. lamer. Ñiñi'wapen ilu'llun. Tu perro me lamió. Shirwillu senpa ilu'lli. Silverio lamió la piña.,778,es
lanpa',"lampa lanpa' (Spn. lampa) s. lampa, pala, pico. ¡Kencher' lanpa' pilu'tek! ¡Trae la lampa para cultivar! syn: pilu'tunan.; pilu'tunan s. 777 yuyu'wa lampa. ¡Kencher' pilu'tunan pilu'tek! ¡Trae la lampa para cultivar! syn: lanpa'. lampa, pala, pico",778,es
lamparín,lamparín alkusa (Spn. alcuza) s. lamparín. A'tentuku' alkusamapu'wa' ipa' kasisetlli. Enciendan nuestro lamparín porque ha oscurecido. syn: lanparin.;,779,es
lanparin,lanparin (Spn. lamparín) s. lamparín. ¡A'tentuku' lanparinlusa' kasiserapilalli! ¡Prendan los lamparines porque está oscureciendo! syn: alkusa.,779,es
anpulu'1,lana anpulu'1 3 s. lana. Amishawek pektupi waka' anpulu' pankwelli. Mi abuelita ovilló lana de oveja.,779,es
lancha,"lancha lancha (Spn. lancha) s. lancha. Wilawek tanku malli Ikitu' ya'paan lancha nu'wanpilantasik. Mi hijo ha cogido plátanos para enviar a Iquitos cuando la lancha esté bajando. lancha, barco de carga wapur (Spn. vapor) s. lancha, barco de carga. Wapur ektu keretchu ali la ʹ ʹ ekllisupinan. La lancha va a llegar en tres días.",779,es
user',"lanudo user' 2 adj. animal de pelo largo, lanudo (mono huapo, pelejo, carnero, gusano yuyu'wa bayuca (pues tiene pelos largos de punta aguda)) Cheklunan user' kekpituku'. ¡Chamusquen al huapo lanudo! Chilu user' weriteklallun. ¡Kencher iñinunlu'! La bayuca lanuda me pico en la mano. ¡Trae cera (de de abeja para extraer las lancetitas). lanzarse al agua indi'dektapalli ( indi'dektulli) preguntar si puede significar lanzarse uno",779,es
mismo,"mismo al agua. vi. lanzarse al agua, saltar al agua. Sekkankatan indi'dektulli sadinlek. Dando un brinco se lanzó al agua con su señora. val.: di'dektapalli. lanzarse al agua juntos lapicero, lápiz llinserchuna, llinserchunan 1 ( llinsetchunan; llinse'chunan) s. instrumento para escribir o pintar, lapicero, lápiz, pincel, brocha, computadora. Llinserchunan usui'tulek llinsera'su'nen llia'lli lallin. Si se le saca la carga al lapicero queda un orificio largo. clf: nan. lapicero, lápiz, pincel, brocha lapicero, lapiz, pincel, brocha, computadora lapicero, lápiz, pincel, brocha, computadora yuyu'wa 778 largarse *chi'yek'apalli ( *chi'yeklli) vi. liberarse, escaparse de algo o alguien. Imicha chi'yeklli da'wakla. Emérita se escapó de la víbora. val.: *a'chi'yek'apalli.",779,es
chi'yekker',"lárgate chi'yekker' vi. ¡escápate! ¡lárgate! ¡huye! ¡Chi'yekker' supai da'wan! ¡Lárgate, maldita víbora!; yunsu'r ( yunsu'ker') vi. ¡sal! ¡lárgate!",780,es
shi'tek,"largo shi'tek nom. largo (soga) Asu' sudutek shi'tek. Esta soga es larga.; shillintek nom. largo. Luwantulek wa'nallin shillintek. Necesito un alambre largo. clf: llin1.; shin adj. muy largo. Asu' pentunan shin. Este puente es largo. Asu' amiku'lusa' lu'rnkasu' shiinchi. Esta historia de los viejecitos ya finados es muy larga.; shinsu' nom. largo, larga, lo que es largo o larga. Shiwilu a'ñapalli inkatu' kalli shinsu'. Jeberos tiene cuatro calles largas. syn:.; shipi'su' nom. largo. Ashu liyatan ñitulli shi'pi'su'. El camote bien desarrollado ha echado frutos largos.",780,es
laringe,"laringe nerisilupi s. faringe, laringe, parte del tracto respiratorio entre la nariz y los pulmones. Nerisilupimapu'wa' neridek nakupalli. Por nuestras faringes y laringes pasa el aire de la respiración. cf: lanpi'-silupi. latasi, saladera del cuerpo lleno de cochinadas, persona que no puede matar, cazar o pescar",780,es
latín,"latín lachín s. latín, idioma latín. Leklapitetchen lachínkekla. Voy a pedir por ti (rezando) en latín. Laulate Laweklatek (the one with open mouth) nprop. Laulate, apellido común en Jeberos. Kenmami'na laweklatekkek ñikun'ama', Laulate. Y ustedes que fueron a vivir a los dos cerros que forman como una boca abierta, son Laulate. laura caspi lawer ( lawerchek) s. laura caspi, especie de árbol. LLi'ku'la lawer ellatutama' atu'tutama'. Tengan cuidado no pisen el lauracaspi porque les va a hincar.; lawerchek ( lawer) s. especie de árbol, lauracaspi. clf: tek2. Laurayacu Lawerchek ( Lawetchek; Lawe'chek) nprop. quebrada Laurayacu, a una hora a pie de Jeberos; Ñacchayacu. Wilawek i'na ilañi nana tuyuyu' Lawetchek panpateklu'. Mi hijo baleó una garza mashandahua en el pastizal del Laurayacu. Lawerchekdekkek pekta ukllik danker'apalli. En la quebrada Laurayacu en la época de la mijanada de 779 yuyu'wa mojarra se llena.; Lawerchekdek ( Lawetchekdek; Lawe'chekdek) nprop. quebrada Laurayacu, Ñacchayacu. Lawerchekdekkek pekta ukllik danker'apalli. En la quebrada Laurayacu en la época de la mijanada de mojarra se llena. clf: dek2. lava",780,es
pamu'ter',"lava (no ropa) pamu'ter' vi. ¡lava! ¡Kencher' dek, pamu'ter'! ¡Trae agua y lava!",781,es
pamu'r,"lávalo pamu'r vt. ¡lávalo! ¡Ukta pamu'r! ¡Lava la olla!; peksa'ker' ( pekser') vt. ¡lávalo! ¡Pesa'ker' nana kapiserllusa'! ¡Lava esos trapos!; pekser' ( peksa'ker') vt. ¡lávalo! ¡Pekser' nana kapisellusa'! ¡Lava esos trapos! lávalo ligeramente panka'ker' vt. ¡lávalo ligeramente! ¡Panka'ker' sinanlusa'! ¡Lava ligeramente los platos! lavar (no ropa) *pamu'palli ( *pamu'lli) vt. lavar objetos (no ropa). Urankasu' supinak sinanlusa' pamu'llina'. Después de comer lavaron los platos. ¡Inshenker' dek ker' pamu'a'mak! ¡Recoge agua para que laves yuca! val.: yuyu'wa *pamu'tapalli.; *pamu'tapalli ( *pamu'tulli) vi. lavar algo que no es ropa. Urankasu' supinak pamu'tullina'. Después de comer lavaron. val.: *pamu'palli. lavar objetos lavar ropa *peksa'dunpalli ( *peksa'duñi) vi. lavar ropa. Chuma peksa'duñi. Tomasa lavó (ropa). clf: dun; val.: *peksa'palli.; *peksa'palli ( *peksa'lli) vt. lavar ropa. Kua kutunwek peksa'lek ama'winak. Yo he lavado mi ropa en la quebrada. Kutunpen elli'ta'masu' peksi'na. Nu'an tunpalli. Tu camisa sudada no la lavaste. Por eso se ha morocheado. val.: *peksa'dunpalli. lavarse *inpamu'palli ( *inpamu'lli) vi. lavarse. Ma'salatullun inpamu'chek. Me cayó la garúa, me voy a lavar. lavarse el cuerpo *inpamu'pipalli ( *inpamu'pilli) vi. lavarse el cuerpo. Sudawek inpamu'pipalli sisekpipu'lli. Mi esposo se está lavando el cuerpo porque huele como erizo. clf: pi3 1. lavarse el cuerpo frotándose ligeramente yuyu'wa 780 lavarse el cuerpo ligeramente *inpanka'pipalli ( *inpanka'pilli) vi. lavarse el cuerpo en un baño ligero, frotándose ligeramente. Kua inpanka'pilek, amei'nek. Yo me lavé el cuerpo ligeramente, no me bañé. lavarse la cara inpamu'ladapalli ( inpamu'ladalli) vi. lavarse la cara. Mañir inpamu'ladalli shapunlek'inpu'. Manuel se lavó la cara sin jabón. lavarse las manos *inwinsek'apalli (",781,es
inwinseklli),"*inwinseklli) vi. lavarse las manos. ¡Ka'a'mamasu' supinak, inwinsekku'! ¡Después de que coman ustedes, lávense las manos!; inpamu'iteklapalli ( inpamu'iteklalli) vi. lavarse las manos. Kunchenñi' llipektan, Kullasha inpamu'iteklalli deklaluk. Después de quebrarle las patas al sachaperro, Julita se lavó las manos en el chamisal. lávate el cuerpo inpamu'ker' ( inpamu'r) vi. ¡lávate! ¡Inpamu'r, uchu'pila! ¡Lávate, tu cuerpo está sucio!; inpamu'pir' vi. ¡lávate el cuerpo! ¡Inpamu'pir', lamanpipu'la! ¡Lávate el cuerpo, hueles como huangana! lavate el cuerpo (frotando) ligeramente lávate el cuerpo (frotando) ligeramente lávate el cuerpo (frotándote) ligeramente lávate el cuerpo ligeramente inpanka'piker' ( inpanka'pir') vi. ¡lávate el cuerpo (frotándote) ligeramente! ¡Inpanka'pir', yama'ta! ¡Lávate el cuerpo (frotándote) ligeramente! ¡No te bañes! lávate la cara inpamu'ladaker' ( inpamu'lader') vi. ¡lávate la cara! ¡Inpamu'lader', yalutullinerken! ¡Lávate la cara, te quieren tomar una foto!; inpamu'lader' vi. ¡lávate la cara! ¡Inpamu'lader' ipa'! Yalli'a'nmu'su' weketchu. ¡Lávate la cara, ya! Los que quieren vernos van a venir ya. lávate las manos inpamu'iteklaker' ( inpamu'itekler'1) vi. ¡lávate las manos! Kupiwan naku' pata'la. ¡Inpamu'iteklaker'! Por donde pasó la boa has tocado. ¡Lávate las manos!; inwinsekker' vi. ¡lávate las manos! ¡Samer ukek'a'su' ka'la, inwinsekker' shapunlek! ¡Has comido pescado con olor fuerte, lávate las manos con jabón! learn a language",782,es
ekka'dek,"leche caspi ekka'dek s. leche caspi, leche huayo; látex blanco y pegajoso del árbol 781 yuyu'wa leche caspi. Es usado para sellar la cerámica y parchar canoas. También tiene usos medicinales. Ekka'dek i'na pektanchiterki u'chimu. La leche caspi es buena para echar a la cerámica (para sellarle los poros). clf: dek2. (Couma macrocarpa)",782,es
waka'mudidek,leche de vaca. waka'mudidek s. leche de vaca. Waka'mudidek a'kaserak ulek. La leche de vaca se la endulza y se bebe. clf: dek2.,783,es
leche,leche materna mudidek s. leche materna. Mudidek u'chimu lulen'ek ikellala'uk. La leche materna es buena para curar el dolor de oído. clf: dek2.,783,es
ekka'lupi,"lechehuayo ekka'lupi s. lechehuayo, fruto del leche caspi. U'lan ukllik ekka'lu'pi kaketchulli. En la época de lluvias madura el lechehuayo. clf: pi4. lechehuayo, fruto del lechecaspi",783,es
pu'tek,lechuza putek ( pu'tek) s. lechuza. Puteklusa'nta' napi' muda' ñiwiñina'. Ipa'la dekpilli'lusa'sa' uranen dunketlli. Antes las lechuzas también eran gente. Ahora sólo en las noches buscan su comida. lechuza teretaña kallilli-mutu' 1 s. especie de lechuza teretaña. yuyu'wa Dekpilli' kallillimutu' enpu'nipa' peklalli. En la noche la lechuza teretaña cantó mucho.,783,es
kirka',"léelo kirka' lli'ker' vt. ¡léelo! ¡Asu' kirka' lli'ker' lawetlla'la' ñak! ¡Lee el diccionario! leer *kirka' lli'apalli ( *kirka' lli'lli) vt. leer. Kenmaler a'wer'lla da'wala'ladawek. Ipa'la innichi'nek kirka' lli'a'kasu'. Tú perdiste mis anteojos. Ahora ya no puedo leer. Verónica kirka' lli'lli. Verónica leyó un libro. legítimo *walek2 legítimo, común, verdadero, de los antiguos. Shiwilu chiter'walek i'na meru'latektulli. El maíz legítimo jeberino tiene grano suave. chiter'walek mama'walek yunwalek",783,es
lejos,lejos wei 1 ( wai) adv. lejos. Wei pa'etchek. Voy a viajar lejos.,783,es
